"","DBN","Percent_Attendance","Demographic.Variable","X..Poverty","borough","self_contained_option","gifted_talented_option","X..Male","X..Black","X..Female","X..White","Total.Enrollment","Economic.Need.Index","Percent_Chronically_Absent","X..Students.with.Disabilities"
"6394","29Q195",93.8,"Poverty",0.848,"Queens",0,0,0.489,0.908,0.511,0.004,564,0.578,"16.2",0.172
"6395","29Q195",94.5,"Not SWD",0.848,"Queens",0,0,0.489,0.908,0.511,0.004,564,0.578,"9.7",0.172
"6396","29Q208",95.7,"Not ELL",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"7.8",0.192
"6397","29Q208",95.7,"All Students",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"7.8",0.192
"6398","29Q208",95.5,"Black",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"10.7",0.192
"6399","29Q208",95.8,"Hispanic",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"0.0",0.192
"6400","29Q208",94,"SWD",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"14.3",0.192
"6401","29Q208",95.2,"Female",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"10.0",0.192
"6402","29Q208",95.7,"Not Poverty",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"5.7",0.192
"6403","29Q208",96.2,"Male",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"5.4",0.192
"6404","29Q208",96.3,"Not SWD",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"5.4",0.192
"6405","29Q208",95.6,"Poverty",0.472,"Queens",1,0,0.492,0.744,0.508,0.011,707,0.338,"9.5",0.192
"6406","29Q251",94.9,"All Students",0.761,"Queens",1,0,0.522,0.838,0.478,0.012,339,0.55,"13.8",0.227
"6407","29Q251",94.8,"Black",0.761,"Queens",1,0,0.522,0.838,0.478,0.012,339,0.55,"14.5",0.227
"6408","29Q251",95,"Male",0.761,"Queens",1,0,0.522,0.838,0.478,0.012,339,0.55,"9.1",0.227
"6409","29Q251",94,"SWD",0.761,"Queens",1,0,0.522,0.838,0.478,0.012,339,0.55,"15.8",0.227
"6410","29Q251",94.8,"Female",0.761,"Queens",1,0,0.522,0.838,0.478,0.012,339,0.55,"20.0",0.227
"6411","29Q251",95.4,"Not SWD",0.761,"Queens",1,0,0.522,0.838,0.478,0.012,339,0.55,"12.8",0.227
"6412","29Q251",94,"Poverty",0.761,"Queens",1,0,0.522,0.838,0.478,0.012,339,0.55,"17.9",0.227
"6413","29Q251",97,"Not Poverty",0.761,"Queens",1,0,0.522,0.838,0.478,0.012,339,0.55,"5.3",0.227
"6414","29Q268",94.9,"Male",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"16.7",0.141
"6415","29Q268",95.8,"Asian",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"5.9",0.141
"6416","29Q268",94.2,"Hispanic",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"20.0",0.141
"6417","29Q268",94.9,"All Students",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"15.7",0.141
"6418","29Q268",95,"Black",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"18.2",0.141
"6419","29Q268",97,"Not Poverty",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"0.0",0.141
"6420","29Q268",94.9,"Female",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"15.0",0.141
"6421","29Q268",94.6,"Poverty",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"17.7",0.141
"6422","29Q268",92.4,"SWD",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"35.7",0.141
"6423","29Q268",95.5,"Not SWD",0.791,"Queens",1,0,0.508,0.285,0.492,0.022,632,0.717,"10.7",0.141
"6424","29Q270",94.2,"Male",0.681,"Queens",1,0,0.499,0.96,0.501,0,753,0.426,"11.4",0.165
"6425","29Q270",93.7,"All Students",0.681,"Queens",1,0,0.499,0.96,0.501,0,753,0.426,"16.7",0.165
"6426","29Q270",93.3,"Female",0.681,"Queens",1,0,0.499,0.96,0.501,0,753,0.426,"20.9",0.165
"6427","29Q270",93.3,"Poverty",0.681,"Queens",1,0,0.499,0.96,0.501,0,753,0.426,"20.0",0.165
"6428","29Q270",93.4,"Not SWD",0.681,"Queens",1,0,0.499,0.96,0.501,0,753,0.426,"18.8",0.165
"6429","29Q270",94.6,"Not Poverty",0.681,"Queens",1,0,0.499,0.96,0.501,0,753,0.426,"8.7",0.165
"6430","29Q270",95.2,"SWD",0.681,"Queens",1,0,0.499,0.96,0.501,0,753,0.426,"7.1",0.165
"6431","29Q295",94.9,"All Students",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"16.4",0.175
"6432","29Q295",94.6,"Poverty",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"20.5",0.175
"6433","29Q295",94.1,"Male",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"20.0",0.175
"6434","29Q295",95.9,"Female",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"12.0",0.175
"6435","29Q295",95.6,"SWD",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"15.4",0.175
"6436","29Q295",94.7,"Asian",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"19.0",0.175
"6437","29Q295",96.1,"Not Poverty",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"0.0",0.175
"6438","29Q295",94.7,"Not SWD",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"16.7",0.175
"6439","29Q295",94.8,"Not ELL",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"18.4",0.175
"6440","29Q295",95.5,"ELL",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"0.0",0.175
"6441","29Q295",93.7,"Black",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"23.1",0.175
"6442","29Q295",95.2,"Hispanic",0.782,"Queens",1,0,0.544,0.24,0.456,0.034,496,0.596,"13.3",0.175
"6443","30Q002",94.9,"Female",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"11.6",0.188
"6444","30Q002",95.1,"Male",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"14.8",0.188
"6445","30Q002",94.8,"Poverty",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"14.0",0.188
"6446","30Q002",95.5,"Not Poverty",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"10.8",0.188
"6447","30Q002",90.7,"Black",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"42.9",0.188
"6448","30Q002",95.9,"White",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"12.0",0.188
"6449","30Q002",93.5,"ELL",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"21.1",0.188
"6450","30Q002",95.3,"Not ELL",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"11.5",0.188
"6451","30Q002",95.4,"Not SWD",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"11.5",0.188
"6452","30Q002",94,"Hispanic",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"11.4",0.188
"6453","30Q002",96.2,"Asian",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"9.1",0.188
"6454","30Q002",92.9,"SWD",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"21.1",0.188
"6455","30Q002",95,"All Students",0.734,"Queens",1,0,0.53,0.026,0.47,0.398,568,0.615,"13.0",0.188
"6456","30Q011",95.7,"Poverty",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"9.5",0.205
"6457","30Q011",95.1,"Hispanic",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"10.3",0.205
"6458","30Q011",96.1,"Not SWD",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"8.7",0.205
"6459","30Q011",95.4,"Male",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"11.5",0.205
"6460","30Q011",95.8,"All Students",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"8.9",0.205
"6461","30Q011",96.2,"Female",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"6.2",0.205
"6462","30Q011",97,"Asian",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"5.4",0.205
"6463","30Q011",94.7,"SWD",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"9.8",0.205
"6464","30Q011",95.5,"ELL",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"13.0",0.205
"6465","30Q011",95.9,"Not ELL",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"7.4",0.205
"6466","30Q011",96.6,"White",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"0.0",0.205
"6467","30Q011",96,"Not Poverty",0.689,"Queens",1,0,0.504,0.022,0.496,0.096,1027,0.705,"7.7",0.205
"6468","30Q017",93.4,"Poverty",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"19.7",0.197
"6469","30Q017",94.1,"Hispanic",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"18.0",0.197
"6470","30Q017",95.4,"White",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"20.0",0.197
"6471","30Q017",94,"Not ELL",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"18.8",0.197
"6472","30Q017",93.6,"All Students",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"20.2",0.197
"6473","30Q017",94.5,"Not SWD",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"15.9",0.197
"6474","30Q017",91.4,"SWD",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"30.8",0.197
"6475","30Q017",91.4,"Black",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"33.3",0.197
"6476","30Q017",92.2,"ELL",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"25.0",0.197
"6477","30Q017",94.5,"Female",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"13.5",0.197
"6478","30Q017",92.9,"Male",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"25.0",0.197
"6479","30Q017",93.2,"Asian",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"14.3",0.197
"6480","30Q017",94.2,"Not Poverty",0.74,"Queens",1,0,0.525,0.108,0.475,0.179,547,0.778,"21.7",0.197
"6481","30Q069",97.3,"Asian",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"5.4",0.11
"6482","30Q069",97.6,"White",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"14.3",0.11
"6483","30Q069",96.2,"Not Poverty",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"11.8",0.11
"6484","30Q069",95.4,"ELL",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"22.2",0.11
"6485","30Q069",94.6,"Hispanic",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"16.7",0.11
"6486","30Q069",96.3,"Not ELL",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"8.2",0.11
"6487","30Q069",95.7,"Female",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"14.6",0.11
"6488","30Q069",96.1,"All Students",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"11.0",0.11
"6489","30Q069",92.8,"SWD",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"31.3",0.11
"6490","30Q069",96.1,"Poverty",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"10.7",0.11
"6491","30Q069",96.4,"Not SWD",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"9.0",0.11
"6492","30Q069",96.5,"Male",0.628,"Queens",1,0,0.48,0.004,0.52,0.073,1033,0.659,"7.5",0.11
"6493","30Q070",96,"White",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"4.2",0.126
"6494","30Q070",94.7,"Asian",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"29.4",0.126
"6495","30Q070",95.8,"Not ELL",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"11.5",0.126
"6496","30Q070",95.3,"Poverty",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"13.6",0.126
"6497","30Q070",94.6,"ELL",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"10.7",0.126
"6498","30Q070",95.7,"Hispanic",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"10.3",0.126
"6499","30Q070",95.4,"Male",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"12.7",0.126
"6500","30Q070",95.7,"Female",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"9.4",0.126
"6501","30Q070",95.6,"All Students",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"11.4",0.126
"6502","30Q070",96.8,"Not Poverty",0.83,"Queens",1,0,0.527,0.03,0.473,0.37,880,0.743,"0.0",0.126
"6503","30Q076",95.2,"Hispanic",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"9.7",0.344
"6504","30Q076",95.1,"ELL",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"14.3",0.344
"6505","30Q076",91.9,"Male",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"33.3",0.344
"6506","30Q076",94,"Female",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"20.0",0.344
"6507","30Q076",93.5,"Not SWD",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"27.3",0.344
"6508","30Q076",91.5,"SWD",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"27.3",0.344
"6509","30Q076",94.5,"Not Poverty",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"22.2",0.344
"6510","30Q076",89.6,"Black",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"52.2",0.344
"6511","30Q076",92.6,"Poverty",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"28.1",0.344
"6512","30Q076",93.8,"White",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"16.7",0.344
"6513","30Q076",92.3,"Not ELL",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"30.8",0.344
"6514","30Q076",92.9,"All Students",0.775,"Queens",1,0,0.512,0.319,0.488,0.088,457,0.851,"27.3",0.344
"6515","30Q078",95.3,"Male",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"11.9",0.126
"6516","30Q078",94.6,"Poverty",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"16.7",0.126
"6517","30Q078",95.1,"Hispanic",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"14.3",0.126
"6518","30Q078",95.4,"White",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"14.3",0.126
"6519","30Q078",95.6,"All Students",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"12.0",0.126
"6520","30Q078",95.9,"Not Poverty",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"10.2",0.126
"6521","30Q078",97.7,"Asian",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"0.0",0.126
"6522","30Q078",95.9,"Female",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"12.2",0.126
"6523","30Q078",96.3,"Not SWD",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"7.5",0.126
"6524","30Q078",92.4,"SWD",0.275,"Queens",1,0,0.507,0.037,0.493,0.399,706,0.25,"31.3",0.126
"6525","30Q084",93.5,"All Students",0.57,"Queens",0,0,0.482,0.07,0.518,0.408,272,0.637,"26.2",0.18
"6526","30Q084",94.2,"White",0.57,"Queens",0,0,0.482,0.07,0.518,0.408,272,0.637,"22.2",0.18
"6527","30Q084",94,"Not SWD",0.57,"Queens",0,0,0.482,0.07,0.518,0.408,272,0.637,"22.9",0.18
"6528","30Q084",91,"SWD",0.57,"Queens",0,0,0.482,0.07,0.518,0.408,272,0.637,"42.9",0.18
"6529","30Q084",93.9,"Not Poverty",0.57,"Queens",0,0,0.482,0.07,0.518,0.408,272,0.637,"21.1",0.18
"6530","30Q084",92.9,"Hispanic",0.57,"Queens",0,0,0.482,0.07,0.518,0.408,272,0.637,"29.4",0.18
"6531","30Q084",93.1,"Poverty",0.57,"Queens",0,0,0.482,0.07,0.518,0.408,272,0.637,"30.4",0.18
"6532","30Q084",93.9,"Male",0.57,"Queens",0,0,0.482,0.07,0.518,0.408,272,0.637,"25.0",0.18
"6533","30Q084",93.2,"Female",0.57,"Queens",0,0,0.482,0.07,0.518,0.408,272,0.637,"26.9",0.18
"6534","30Q085",96.1,"ELL",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"15.4",0.139
"6535","30Q085",94.4,"All Students",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"12.1",0.139
"6536","30Q085",93.1,"Hispanic",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"20.0",0.139
"6537","30Q085",94.4,"Male",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"10.7",0.139
"6538","30Q085",94.3,"Female",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"14.3",0.139
"6539","30Q085",94.6,"Not SWD",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"9.5",0.139
"6540","30Q085",93.4,"SWD",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"23.5",0.139
"6541","30Q085",95.1,"Not Poverty",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"6.1",0.139
"6542","30Q085",94.7,"White",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"10.8",0.139
"6543","30Q085",94.1,"Not ELL",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"11.5",0.139
"6544","30Q085",97.3,"Asian",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"0.0",0.139
"6545","30Q085",93.6,"Poverty",0.428,"Queens",1,1,0.513,0.03,0.487,0.455,657,0.51,"19.0",0.139
"6546","30Q092",95.9,"Female",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"11.1",0.206
"6547","30Q092",96.4,"Not SWD",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"4.7",0.206
"6548","30Q092",96.2,"All Students",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"8.2",0.206
"6549","30Q092",96.4,"Male",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"5.3",0.206
"6550","30Q092",96.2,"Poverty",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"7.9",0.206
"6551","30Q092",96.4,"Not ELL",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"6.5",0.206
"6552","30Q092",96.2,"Hispanic",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"8.5",0.206
"6553","30Q092",95.4,"SWD",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"17.5",0.206
"6554","30Q092",96.2,"Not Poverty",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"9.5",0.206
"6555","30Q092",95.6,"ELL",0.831,"Queens",1,0,0.514,0.011,0.486,0,928,0.86,"12.8",0.206
"6556","30Q111",88.4,"All Students",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"46.9",0.307
"6557","30Q111",88.8,"Male",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"50.0",0.307
"6558","30Q111",86.1,"Not SWD",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"57.1",0.307
"6559","30Q111",88.4,"Poverty",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"46.9",0.307
"6560","30Q111",92.6,"ELL",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"22.2",0.307
"6561","30Q111",86.3,"Not ELL",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"56.5",0.307
"6562","30Q111",91.9,"SWD",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"27.3",0.307
"6563","30Q111",91.4,"Hispanic",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"31.3",0.307
"6564","30Q111",87.8,"Female",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"41.7",0.307
"6565","30Q111",85.3,"Black",0.965,"Queens",1,0,0.506,0.497,0.494,0.032,316,0.972,"64.3",0.307
"6566","30Q112",92.1,"Female",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"37.8",0.14
"6567","30Q112",92.6,"ELL",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"45.5",0.14
"6568","30Q112",91.6,"Hispanic",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"40.0",0.14
"6569","30Q112",95.6,"Asian",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"20.0",0.14
"6570","30Q112",90.4,"Not Poverty",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"50.0",0.14
"6571","30Q112",92.4,"Not SWD",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"36.2",0.14
"6572","30Q112",92,"SWD",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"33.3",0.14
"6573","30Q112",92.5,"Male",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"33.3",0.14
"6574","30Q112",92.3,"All Students",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"35.7",0.14
"6575","30Q112",92.6,"Poverty",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"33.3",0.14
"6576","30Q112",92.3,"Not ELL",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"33.9",0.14
"6577","30Q112",88.8,"Black",0.833,"Queens",0,0,0.509,0.202,0.491,0.089,485,0.87,"44.4",0.14
"6578","30Q122",92.9,"SWD",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"29.6",0.096
"6579","30Q122",94.9,"All Students",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"16.9",0.096
"6580","30Q122",96.1,"White",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"9.5",0.096
"6581","30Q122",94.7,"Female",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"16.7",0.096
"6582","30Q122",95.1,"Male",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"17.2",0.096
"6583","30Q122",94.2,"Poverty",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"20.8",0.096
"6584","30Q122",95.9,"Not Poverty",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"11.8",0.096
"6585","30Q122",93.1,"Hispanic",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"26.0",0.096
"6586","30Q122",93.5,"Black",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"29.4",0.096
"6587","30Q122",95.3,"Not SWD",0.536,"Queens",1,1,0.527,0.05,0.473,0.434,1361,0.495,"14.7",0.096
"6588","30Q127",89.3,"Black",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"42.9",0.169
"6589","30Q127",93.2,"Male",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"20.0",0.169
"6590","30Q127",95.9,"Asian",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"4.2",0.169
"6591","30Q127",94,"Not SWD",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"15.8",0.169
"6592","30Q127",93.6,"Hispanic",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"16.3",0.169
"6593","30Q127",93.7,"Poverty",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"17.4",0.169
"6594","30Q127",94.2,"Female",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"14.1",0.169
"6595","30Q127",92.4,"SWD",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"22.7",0.169
"6596","30Q127",93.8,"Not ELL",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"14.4",0.169
"6597","30Q127",93.4,"ELL",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"23.1",0.169
"6598","30Q127",93.9,"Not Poverty",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"14.3",0.169
"6599","30Q127",93.7,"All Students",0.858,"Queens",1,0,0.514,0.108,0.486,0.016,1299,0.786,"16.9",0.169
"6600","30Q148",95.6,"ELL",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"10.2",0.166
"6601","30Q148",96,"Female",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"8.9",0.166
"6602","30Q148",95.4,"Male",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"9.3",0.166
"6603","30Q148",95,"Not Poverty",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"16.7",0.166
"6604","30Q148",95.5,"Hispanic",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"9.8",0.166
"6605","30Q148",95.8,"Poverty",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"7.7",0.166
"6606","30Q148",95.7,"Not SWD",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"9.3",0.166
"6607","30Q148",95.7,"SWD",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"8.0",0.166
"6608","30Q148",95.7,"All Students",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"9.1",0.166
"6609","30Q148",95.7,"Not ELL",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"8.6",0.166
"6610","30Q148",96.8,"Asian",0.803,"Queens",0,0,0.487,0.003,0.513,0.032,919,0.815,"5.3",0.166
"6611","30Q149",95.9,"Female",0.78,"Queens",1,0,0.504,0.013,0.496,0.033,1054,0.799,"9.0",0.168
"6612","30Q149",95.1,"Male",0.78,"Queens",1,0,0.504,0.013,0.496,0.033,1054,0.799,"7.2",0.168
"6613","30Q149",95.5,"All Students",0.78,"Queens",1,0,0.504,0.013,0.496,0.033,1054,0.799,"8.2",0.168
"6614","30Q149",95.3,"Not Poverty",0.78,"Queens",1,0,0.504,0.013,0.496,0.033,1054,0.799,"7.0",0.168
"6615","30Q149",95.6,"Not ELL",0.78,"Queens",1,0,0.504,0.013,0.496,0.033,1054,0.799,"7.6",0.168
