"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","Percent_Chronically_Absent","School Name.y","Year.y","Total Enrollment","Grade 3","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","Gen Ed","ICT","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"5764","30Q122","P.S. 122 Mamie Fay","2017-18","97.6","Poverty","Not Poverty","1.9","P.S. 122 Mamie Fay","2017-18",1361,187,0.473,0.527,0.05,0.434,0.096,0.536,0.495,31.3,NA,NA,9.5,NA,NA,NA
"5765","30Q122","P.S. 122 Mamie Fay","2017-18","97.7","All Students","All Students","1.1","P.S. 122 Mamie Fay","2017-18",1361,187,0.473,0.527,0.05,0.434,0.096,0.536,0.495,31.3,NA,NA,9.5,NA,NA,NA
"5766","30Q122","P.S. 122 Mamie Fay","2017-18","96.5","Ethnicity","White","2.9","P.S. 122 Mamie Fay","2017-18",1361,187,0.473,0.527,0.05,0.434,0.096,0.536,0.495,31.3,NA,NA,9.5,NA,NA,NA
"5767","30Q122","P.S. 122 Mamie Fay","2017-18","s","Ethnicity","Other","s","P.S. 122 Mamie Fay","2017-18",1361,187,0.473,0.527,0.05,0.434,0.096,0.536,0.495,31.3,NA,NA,9.5,NA,NA,NA
"5768","30Q122","P.S. 122 Mamie Fay","2017-18","98.5","Ethnicity","Asian","0.0","P.S. 122 Mamie Fay","2017-18",1361,187,0.473,0.527,0.05,0.434,0.096,0.536,0.495,31.3,NA,NA,9.5,NA,NA,NA
"5769","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","94.3","SWD Status","Not SWD","16.7","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5770","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","92.0","Gender","Male","26.5","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5771","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","90.0","Ethnicity","Black","40.5","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5772","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","92.5","Ethnicity","Hispanic","23.3","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5773","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","89.6","SWD Status","SWD","42.9","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5774","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","95.0","Gender","Female","16.2","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5775","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","93.2","ELL Status","Not ELL","22.2","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5776","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","s","Ethnicity","White","s","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5777","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","93.0","Poverty","Poverty","22.9","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5778","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","s","Ethnicity","Other","s","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5779","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","93.4","All Students","All Students","21.9","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5780","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","94.8","ELL Status","ELL","18.2","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5781","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","96.4","Poverty","Not Poverty","12.5","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5782","30Q126","Albert Shanker School for Visual and Performing Ar","2017-18","97.6","Ethnicity","Asian","3.0","Albert Shanker School for Visual and Performing Ar","2017-18",658,0,0.444,0.556,0.167,0.088,0.199,0.868,0.797,26.5,28.5,NA,10.6,NA,NA,NA
"5783","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","94.4","ELL Status","Not ELL","21.4","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5784","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","92.7","ELL Status","ELL","22.6","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5785","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","93.8","Gender","Male","22.1","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5786","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","94.1","All Students","All Students","21.7","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5787","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","s","Ethnicity","White","s","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5788","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","93.9","Poverty","Poverty","23.7","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5789","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","94.9","Poverty","Not Poverty","11.5","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5790","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","s","Ethnicity","Black","s","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5791","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","94.3","Ethnicity","Asian","26.1","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5792","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","94.5","SWD Status","Not SWD","19.7","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5793","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","91.9","SWD Status","SWD","32.0","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5794","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","93.8","Ethnicity","Hispanic","21.7","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5795","30Q127","P.S. 127 Aerospace Science Magnet School","2017-18","94.4","Gender","Female","21.1","P.S. 127 Aerospace Science Magnet School","2017-18",1299,123,0.486,0.514,0.108,0.016,0.169,0.858,0.786,28.5,30,8,9.9,NA,NA,NA
"5796","30Q141","I.S. 141 The Steinway","2017-18","s","ELL Status","ELL","s","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5797","30Q141","I.S. 141 The Steinway","2017-18","95.5","ELL Status","Not ELL","s","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5798","30Q141","I.S. 141 The Steinway","2017-18","95.5","Ethnicity","Hispanic","11.3","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5799","30Q141","I.S. 141 The Steinway","2017-18","96.0","Poverty","Not Poverty","8.8","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5800","30Q141","I.S. 141 The Steinway","2017-18","95.4","All Students","All Students","13.3","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5801","30Q141","I.S. 141 The Steinway","2017-18","95.4","Ethnicity","White","13.8","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5802","30Q141","I.S. 141 The Steinway","2017-18","96.4","Ethnicity","Asian","8.5","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5803","30Q141","I.S. 141 The Steinway","2017-18","95.5","SWD Status","Not SWD","12.2","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5804","30Q141","I.S. 141 The Steinway","2017-18","96.1","Gender","Female","9.2","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5805","30Q141","I.S. 141 The Steinway","2017-18","94.4","SWD Status","SWD","20.4","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5806","30Q141","I.S. 141 The Steinway","2017-18","95.0","Poverty","Poverty","15.9","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5807","30Q141","I.S. 141 The Steinway","2017-18","s","Ethnicity","Black","s","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5808","30Q141","I.S. 141 The Steinway","2017-18","94.8","Gender","Male","16.8","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5809","30Q141","I.S. 141 The Steinway","2017-18","s","Ethnicity","Other","s","I.S. 141 The Steinway","2017-18",1107,0,0.463,0.537,0.036,0.374,0.131,0.613,0.622,28.5,29,9,8.8,NA,NA,NA
"5810","30Q145","I.S. 145 Joseph Pulitzer","2017-18","s","Ethnicity","White","s","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5811","30Q145","I.S. 145 Joseph Pulitzer","2017-18","95.3","ELL Status","ELL","11.6","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5812","30Q145","I.S. 145 Joseph Pulitzer","2017-18","96.0","Ethnicity","Hispanic","8.8","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5813","30Q145","I.S. 145 Joseph Pulitzer","2017-18","96.0","All Students","All Students","8.4","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5814","30Q145","I.S. 145 Joseph Pulitzer","2017-18","96.1","ELL Status","Not ELL","7.6","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5815","30Q145","I.S. 145 Joseph Pulitzer","2017-18","96.2","Gender","Male","6.6","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5816","30Q145","I.S. 145 Joseph Pulitzer","2017-18","96.1","SWD Status","Not SWD","8.1","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5817","30Q145","I.S. 145 Joseph Pulitzer","2017-18","96.7","Poverty","Not Poverty","6.1","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5818","30Q145","I.S. 145 Joseph Pulitzer","2017-18","95.7","Gender","Female","10.4","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5819","30Q145","I.S. 145 Joseph Pulitzer","2017-18","s","Ethnicity","Other","s","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5820","30Q145","I.S. 145 Joseph Pulitzer","2017-18","96.4","Ethnicity","Asian","5.2","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5821","30Q145","I.S. 145 Joseph Pulitzer","2017-18","94.8","Ethnicity","Black","6.7","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5822","30Q145","I.S. 145 Joseph Pulitzer","2017-18","95.2","SWD Status","SWD","9.9","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5823","30Q145","I.S. 145 Joseph Pulitzer","2017-18","95.9","Poverty","Poverty","8.5","I.S. 145 Joseph Pulitzer","2017-18",1699,0,0.47,0.53,0.019,0.014,0.152,0.95,0.833,27.1,30,9,10,NA,NA,NA
"5824","30Q204","I.S. 204 Oliver W. Holmes","2017-18","92.4","Ethnicity","Hispanic","24.1","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5825","30Q204","I.S. 204 Oliver W. Holmes","2017-18","s","Ethnicity","White","s","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5826","30Q204","I.S. 204 Oliver W. Holmes","2017-18","94.2","SWD Status","Not SWD","17.6","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5827","30Q204","I.S. 204 Oliver W. Holmes","2017-18","93.3","ELL Status","Not ELL","22.7","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5828","30Q204","I.S. 204 Oliver W. Holmes","2017-18","93.0","Poverty","Poverty","s","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5829","30Q204","I.S. 204 Oliver W. Holmes","2017-18","89.5","SWD Status","SWD","38.8","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5830","30Q204","I.S. 204 Oliver W. Holmes","2017-18","93.0","All Students","All Students","23.3","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5831","30Q204","I.S. 204 Oliver W. Holmes","2017-18","s","Poverty","Not Poverty","s","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5832","30Q204","I.S. 204 Oliver W. Holmes","2017-18","91.9","Ethnicity","Black","31.4","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5833","30Q204","I.S. 204 Oliver W. Holmes","2017-18","95.7","Ethnicity","Asian","s","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5834","30Q204","I.S. 204 Oliver W. Holmes","2017-18","91.3","ELL Status","ELL","26.7","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5835","30Q204","I.S. 204 Oliver W. Holmes","2017-18","94.7","Gender","Female","13.6","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5836","30Q204","I.S. 204 Oliver W. Holmes","2017-18","91.5","Gender","Male","31.3","I.S. 204 Oliver W. Holmes","2017-18",484,0,0.45,0.55,0.167,0.064,0.271,0.917,0.883,22.3,28,8.8,10,NA,NA,NA
"5837","30Q227","I.S. 227 Louis Armstrong","2017-18","95.8","Poverty","Poverty","8.0","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5838","30Q227","I.S. 227 Louis Armstrong","2017-18","s","Ethnicity","Other","s","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5839","30Q227","I.S. 227 Louis Armstrong","2017-18","95.7","Ethnicity","Hispanic","7.6","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5840","30Q227","I.S. 227 Louis Armstrong","2017-18","95.8","Gender","Male","6.8","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5841","30Q227","I.S. 227 Louis Armstrong","2017-18","92.9","SWD Status","SWD","19.2","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5842","30Q227","I.S. 227 Louis Armstrong","2017-18","96.1","Ethnicity","White","8.3","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5843","30Q227","I.S. 227 Louis Armstrong","2017-18","95.7","Gender","Female","9.9","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5844","30Q227","I.S. 227 Louis Armstrong","2017-18","96.2","SWD Status","Not SWD","6.5","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5845","30Q227","I.S. 227 Louis Armstrong","2017-18","95.7","All Students","All Students","8.5","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5846","30Q227","I.S. 227 Louis Armstrong","2017-18","s","ELL Status","Not ELL","s","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5847","30Q227","I.S. 227 Louis Armstrong","2017-18","s","Ethnicity","Black","s","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5848","30Q227","I.S. 227 Louis Armstrong","2017-18","96.0","Ethnicity","Asian","5.8","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5849","30Q227","I.S. 227 Louis Armstrong","2017-18","s","ELL Status","ELL","s","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5850","30Q227","I.S. 227 Louis Armstrong","2017-18","95.6","Poverty","Not Poverty","9.6","I.S. 227 Louis Armstrong","2017-18",1586,0,0.515,0.485,0.082,0.265,0.144,0.74,0.629,29.3,30,NA,9.3,NA,NA,NA
"5851","30Q230","I.S. 230","2017-18","97.4","Ethnicity","Asian","4.5","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5852","30Q230","I.S. 230","2017-18","s","Poverty","Not Poverty","s","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5853","30Q230","I.S. 230","2017-18","95.7","All Students","All Students","9.6","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5854","30Q230","I.S. 230","2017-18","s","Ethnicity","Other","s","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5855","30Q230","I.S. 230","2017-18","95.3","Gender","Male","10.5","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5856","30Q230","I.S. 230","2017-18","s","SWD Status","Not SWD","s","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5857","30Q230","I.S. 230","2017-18","95.8","Poverty","Poverty","s","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5858","30Q230","I.S. 230","2017-18","96.1","Gender","Female","8.6","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5859","30Q230","I.S. 230","2017-18","96.2","ELL Status","Not ELL","8.2","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5860","30Q230","I.S. 230","2017-18","s","SWD Status","SWD","s","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5861","30Q230","I.S. 230","2017-18","93.1","ELL Status","ELL","16.5","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5862","30Q230","I.S. 230","2017-18","s","Ethnicity","Black","s","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5863","30Q230","I.S. 230","2017-18","94.7","Ethnicity","Hispanic","12.2","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5864","30Q230","I.S. 230","2017-18","95.6","Ethnicity","White","13.6","I.S. 230","2017-18",1296,0,0.468,0.532,0.005,0.047,0.131,0.823,0.73,29.1,26.3,NA,9.8,NA,NA,NA
"5865","30Q235","Academy for New Americans","2017-18","s","Poverty","Poverty","s","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5866","30Q235","Academy for New Americans","2017-18","99.3","Ethnicity","White","0.0","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5867","30Q235","Academy for New Americans","2017-18","96.1","All Students","All Students","10.0","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5868","30Q235","Academy for New Americans","2017-18","96.1","SWD Status","Not SWD","10.0","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5869","30Q235","Academy for New Americans","2017-18","92.8","Ethnicity","Asian","30.0","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5870","30Q235","Academy for New Americans","2017-18","96.0","Ethnicity","Hispanic","7.5","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5871","30Q235","Academy for New Americans","2017-18","s","Poverty","Not Poverty","s","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5872","30Q235","Academy for New Americans","2017-18","95.6","Gender","Male","11.4","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5873","30Q235","Academy for New Americans","2017-18","96.8","Gender","Female","8.0","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5874","30Q235","Academy for New Americans","2017-18","96.1","ELL Status","ELL","10.0","Academy for New Americans","2017-18",101,0,0.505,0.495,0.02,0.129,0.01,0.96,0.826,13,NA,NA,NA,NA,NA,NA
"5875","30Q286","Young Women's Leadership School, Astoria","2017-18","s","ELL Status","ELL","s","Young Women's Leadership School, Astoria","2017-18",565,0,1,0,0.073,0.177,0.124,0.86,0.723,NA,26.7,NA,NA,NA,NA,NA
"5876","30Q286","Young Women's Leadership School, Astoria","2017-18","96.9","Poverty","Not Poverty","0.0","Young Women's Leadership School, Astoria","2017-18",565,0,1,0,0.073,0.177,0.124,0.86,0.723,NA,26.7,NA,NA,NA,NA,NA
"5877","30Q286","Young Women's Leadership School, Astoria","2017-18","96.3","All Students","All Students","6.1","Young Women's Leadership School, Astoria","2017-18",565,0,1,0,0.073,0.177,0.124,0.86,0.723,NA,26.7,NA,NA,NA,NA,NA
