"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","Percent_Chronically_Absent","School Name.y","Year.y","Total Enrollment","Grade 8","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","Gen Ed","ICT","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"5943","31R024","I.S. 024 Myra S. Barnes","2017-18","s","Ethnicity","Asian","s","I.S. 024 Myra S. Barnes","2017-18",1267,383,0.475,0.525,0.012,0.779,0.237,0.444,0.331,30.7,30.2,11,11,NA,NA,7.3
"5944","31R024","I.S. 024 Myra S. Barnes","2017-18","92.8","SWD Status","Not SWD","22.2","I.S. 024 Myra S. Barnes","2017-18",1267,383,0.475,0.525,0.012,0.779,0.237,0.444,0.331,30.7,30.2,11,11,NA,NA,7.3
"5945","31R024","I.S. 024 Myra S. Barnes","2017-18","88.8","ELL Status","ELL","44.4","I.S. 024 Myra S. Barnes","2017-18",1267,383,0.475,0.525,0.012,0.779,0.237,0.444,0.331,30.7,30.2,11,11,NA,NA,7.3
"5946","31R024","I.S. 024 Myra S. Barnes","2017-18","93.5","Poverty","Not Poverty","17.8","I.S. 024 Myra S. Barnes","2017-18",1267,383,0.475,0.525,0.012,0.779,0.237,0.444,0.331,30.7,30.2,11,11,NA,NA,7.3
"5947","31R024","I.S. 024 Myra S. Barnes","2017-18","90.6","Poverty","Poverty","33.8","I.S. 024 Myra S. Barnes","2017-18",1267,383,0.475,0.525,0.012,0.779,0.237,0.444,0.331,30.7,30.2,11,11,NA,NA,7.3
"5948","31R027","I.S. 027 Anning S. Prall","2017-18","s","Ethnicity","Asian","s","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5949","31R027","I.S. 027 Anning S. Prall","2017-18","89.9","Gender","Male","35.0","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5950","31R027","I.S. 027 Anning S. Prall","2017-18","91.9","Ethnicity","White","27.1","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5951","31R027","I.S. 027 Anning S. Prall","2017-18","89.4","Gender","Female","37.0","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5952","31R027","I.S. 027 Anning S. Prall","2017-18","86.4","Ethnicity","Black","46.8","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5953","31R027","I.S. 027 Anning S. Prall","2017-18","91.5","SWD Status","Not SWD","29.5","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5954","31R027","I.S. 027 Anning S. Prall","2017-18","83.1","SWD Status","SWD","59.5","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5955","31R027","I.S. 027 Anning S. Prall","2017-18","89.8","ELL Status","ELL","31.8","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5956","31R027","I.S. 027 Anning S. Prall","2017-18","s","Ethnicity","Other","s","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5957","31R027","I.S. 027 Anning S. Prall","2017-18","89.7","All Students","All Students","36.0","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5958","31R027","I.S. 027 Anning S. Prall","2017-18","88.5","Poverty","Poverty","39.4","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5959","31R027","I.S. 027 Anning S. Prall","2017-18","92.5","Poverty","Not Poverty","27.1","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5960","31R027","I.S. 027 Anning S. Prall","2017-18","88.8","Ethnicity","Hispanic","40.0","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5961","31R027","I.S. 027 Anning S. Prall","2017-18","89.7","ELL Status","Not ELL","36.3","I.S. 027 Anning S. Prall","2017-18",1005,330,0.493,0.507,0.219,0.271,0.242,0.738,0.656,28.1,27,11,12.3,NA,NA,NA
"5962","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","s","ELL Status","Not ELL","s","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5963","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","92.4","All Students","All Students","29.0","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5964","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","92.4","Gender","Male","29.0","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5965","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","93.2","Poverty","Not Poverty","18.2","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5966","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","s","ELL Status","ELL","s","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5967","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","92.2","Poverty","Poverty","31.0","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5968","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","94.0","SWD Status","SWD","16.0","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5969","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","91.4","SWD Status","Not SWD","36.4","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5970","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","s","Ethnicity","Other","s","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5971","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","s","Ethnicity","Asian","s","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5972","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","94.0","Ethnicity","Black","15.2","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5973","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","91.5","Ethnicity","Hispanic","34.8","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5974","31R028","The Eagle Academy for Young Men of Staten Island","2017-18","s","Ethnicity","White","s","The Eagle Academy for Young Men of Staten Island","2017-18",253,68,0,1,0.486,0.095,0.344,0.846,0.755,20,22,NA,7.7,NA,NA,NA
"5975","31R034","I.S. 034 Tottenville","2017-18","92.7","Poverty","Not Poverty","24.4","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5976","31R034","I.S. 034 Tottenville","2017-18","92.5","SWD Status","Not SWD","26.4","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5977","31R034","I.S. 034 Tottenville","2017-18","90.5","SWD Status","SWD","34.7","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5978","31R034","I.S. 034 Tottenville","2017-18","95.8","Ethnicity","Asian","7.7","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5979","31R034","I.S. 034 Tottenville","2017-18","90.7","Poverty","Poverty","37.1","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5980","31R034","I.S. 034 Tottenville","2017-18","92.5","ELL Status","ELL","14.3","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5981","31R034","I.S. 034 Tottenville","2017-18","92.3","Gender","Male","26.9","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5982","31R034","I.S. 034 Tottenville","2017-18","92.0","ELL Status","Not ELL","28.8","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5983","31R034","I.S. 034 Tottenville","2017-18","92.0","All Students","All Students","28.5","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5984","31R034","I.S. 034 Tottenville","2017-18","s","Ethnicity","Other","s","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5985","31R034","I.S. 034 Tottenville","2017-18","92.1","Ethnicity","White","27.7","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5986","31R034","I.S. 034 Tottenville","2017-18","91.8","Gender","Female","30.3","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5987","31R034","I.S. 034 Tottenville","2017-18","s","Ethnicity","Black","s","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5988","31R034","I.S. 034 Tottenville","2017-18","90.5","Ethnicity","Hispanic","38.5","I.S. 034 Tottenville","2017-18",1091,378,0.5,0.5,0.006,0.836,0.266,0.345,0.272,30.8,30.4,11.7,4,NA,NA,5
"5989","31R048","P.S. 048 William G. Wilcox","2017-18","97.4","Ethnicity","Asian","0.0","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5990","31R048","P.S. 048 William G. Wilcox","2017-18","92.6","Ethnicity","White","23.7","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5991","31R048","P.S. 048 William G. Wilcox","2017-18","s","ELL Status","Not ELL","s","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5992","31R048","P.S. 048 William G. Wilcox","2017-18","91.5","Gender","Male","30.9","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5993","31R048","P.S. 048 William G. Wilcox","2017-18","94.7","Poverty","Not Poverty","12.3","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5994","31R048","P.S. 048 William G. Wilcox","2017-18","s","Ethnicity","Black","s","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5995","31R048","P.S. 048 William G. Wilcox","2017-18","94.7","SWD Status","Not SWD","15.8","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5996","31R048","P.S. 048 William G. Wilcox","2017-18","91.4","Poverty","Poverty","31.1","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5997","31R048","P.S. 048 William G. Wilcox","2017-18","88.2","SWD Status","SWD","34.8","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5998","31R048","P.S. 048 William G. Wilcox","2017-18","95.1","Gender","Female","9.5","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"5999","31R048","P.S. 048 William G. Wilcox","2017-18","93.4","All Students","All Students","19.5","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"6000","31R048","P.S. 048 William G. Wilcox","2017-18","s","Ethnicity","Hispanic","s","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"6001","31R048","P.S. 048 William G. Wilcox","2017-18","s","ELL Status","ELL","s","P.S. 048 William G. Wilcox","2017-18",981,118,0.498,0.502,0.039,0.572,0.189,0.421,0.357,30.5,28,12,13,NA,NA,NA
"6002","31R049","I.S. 49 Berta A. Dreyfus","2017-18","96.7","Ethnicity","Asian","6.7","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6003","31R049","I.S. 49 Berta A. Dreyfus","2017-18","88.9","SWD Status","SWD","44.0","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6004","31R049","I.S. 49 Berta A. Dreyfus","2017-18","90.6","ELL Status","Not ELL","32.6","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6005","31R049","I.S. 49 Berta A. Dreyfus","2017-18","89.7","Gender","Male","39.3","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6006","31R049","I.S. 49 Berta A. Dreyfus","2017-18","s","Ethnicity","White","s","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6007","31R049","I.S. 49 Berta A. Dreyfus","2017-18","90.2","Ethnicity","Black","33.7","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6008","31R049","I.S. 49 Berta A. Dreyfus","2017-18","90.6","All Students","All Students","33.1","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6009","31R049","I.S. 49 Berta A. Dreyfus","2017-18","90.4","Poverty","Poverty","34.6","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6010","31R049","I.S. 49 Berta A. Dreyfus","2017-18","91.6","SWD Status","Not SWD","27.3","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6011","31R049","I.S. 49 Berta A. Dreyfus","2017-18","91.3","Gender","Female","27.7","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6012","31R049","I.S. 49 Berta A. Dreyfus","2017-18","s","Ethnicity","Other","s","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6013","31R049","I.S. 49 Berta A. Dreyfus","2017-18","88.9","Ethnicity","Hispanic","39.5","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6014","31R049","I.S. 49 Berta A. Dreyfus","2017-18","90.7","ELL Status","ELL","36.4","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6015","31R049","I.S. 49 Berta A. Dreyfus","2017-18","93.6","Poverty","Not Poverty","11.8","I.S. 49 Berta A. Dreyfus","2017-18",612,240,0.534,0.466,0.348,0.092,0.355,0.948,0.88,26.3,25.3,9.8,8.7,NA,NA,NA
"6016","31R051","I.S. 051 Edwin Markham","2017-18","89.9","Ethnicity","Hispanic","31.8","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6017","31R051","I.S. 051 Edwin Markham","2017-18","90.3","All Students","All Students","30.7","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6018","31R051","I.S. 051 Edwin Markham","2017-18","89.2","Poverty","Poverty","35.9","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6019","31R051","I.S. 051 Edwin Markham","2017-18","86.3","SWD Status","SWD","46.8","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6020","31R051","I.S. 051 Edwin Markham","2017-18","90.3","ELL Status","Not ELL","30.6","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6021","31R051","I.S. 051 Edwin Markham","2017-18","91.8","SWD Status","Not SWD","24.6","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6022","31R051","I.S. 051 Edwin Markham","2017-18","92.1","Ethnicity","White","21.6","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6023","31R051","I.S. 051 Edwin Markham","2017-18","94.0","Poverty","Not Poverty","13.5","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6024","31R051","I.S. 051 Edwin Markham","2017-18","88.8","Ethnicity","Black","40.3","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6025","31R051","I.S. 051 Edwin Markham","2017-18","91.3","Ethnicity","Asian","24.1","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6026","31R051","I.S. 051 Edwin Markham","2017-18","90.7","ELL Status","ELL","32.1","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6027","31R051","I.S. 051 Edwin Markham","2017-18","90.4","Gender","Female","27.2","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6028","31R051","I.S. 051 Edwin Markham","2017-18","93.1","Ethnicity","Other","14.3","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6029","31R051","I.S. 051 Edwin Markham","2017-18","90.2","Gender","Male","34.2","I.S. 051 Edwin Markham","2017-18",1315,434,0.504,0.496,0.236,0.253,0.297,0.783,0.698,28.4,28,10.5,9.3,NA,NA,NA
"6030","31R061","I.S. 061 William A Morris","2017-18","85.9","Ethnicity","Other","60.0","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6031","31R061","I.S. 061 William A Morris","2017-18","93.9","Ethnicity","Asian","14.3","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6032","31R061","I.S. 061 William A Morris","2017-18","87.7","Poverty","Poverty","45.5","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6033","31R061","I.S. 061 William A Morris","2017-18","87.9","Gender","Male","44.0","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6034","31R061","I.S. 061 William A Morris","2017-18","87.7","Ethnicity","Black","43.7","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6035","31R061","I.S. 061 William A Morris","2017-18","88.3","ELL Status","Not ELL","43.3","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6036","31R061","I.S. 061 William A Morris","2017-18","87.3","Ethnicity","Hispanic","47.2","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6037","31R061","I.S. 061 William A Morris","2017-18","88.6","Gender","Female","42.7","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6038","31R061","I.S. 061 William A Morris","2017-18","90.4","Ethnicity","White","40.0","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6039","31R061","I.S. 061 William A Morris","2017-18","84.2","SWD Status","SWD","56.3","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6040","31R061","I.S. 061 William A Morris","2017-18","88.2","ELL Status","ELL","43.2","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6041","31R061","I.S. 061 William A Morris","2017-18","88.3","All Students","All Students","43.3","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6042","31R061","I.S. 061 William A Morris","2017-18","89.9","SWD Status","Not SWD","37.7","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6043","31R061","I.S. 061 William A Morris","2017-18","91.5","Poverty","Not Poverty","30.8","I.S. 061 William A Morris","2017-18",981,328,0.545,0.455,0.328,0.153,0.302,0.83,0.784,27.2,29.8,11.8,11.2,NA,NA,NA
"6044","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","93.1","Poverty","Poverty","20.8","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6045","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","94.7","Gender","Male","7.7","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6046","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","93.2","Ethnicity","Hispanic","21.6","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6047","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","93.1","SWD Status","SWD","24.2","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6048","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","94.5","Poverty","Not Poverty","13.9","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6049","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","s","Ethnicity","Black","s","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6050","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","94.1","ELL Status","Not ELL","16.0","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6051","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","93.6","Gender","Female","22.0","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6052","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","93.9","Ethnicity","White","17.5","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6053","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","s","Ethnicity","Asian","s","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
"6054","31R063","Marsh Avenue School for Expeditionary Learning","2017-18","94.3","SWD Status","Not SWD","13.8","Marsh Avenue School for Expeditionary Learning","2017-18",459,156,0.547,0.453,0.065,0.59,0.233,0.39,0.34,29.5,31,6.3,NA,NA,NA,NA
